"PlantID";"Genotype";"Treatment";"DAS";"Realtime";"side.geometry.vis.height.norm (mm)";"combined.geometry.vis.volume.iap.norm (voxel)"
"1116BA1403";"ZEA 3240";"normal";35;35.4708731134259;1151.02827763496;52071476.5346866
"1116BA1246";"ZEA 249";"dry";35;35.471908275463;1097.81491002571;52941538.8856019
"1116BA1269";"ZEA 1066";"dry";35;35.4727490162037;945.694087403599;35655480.9841069
"1116BA1066";"ZEA 710";"dry";35;35.4735932060185;1056.74807197943;83726561.8829763
"1116BA1057";"ZEA 701";"dry";35;35.4744355787037;1304.3059125964;72466352.960118
"1116BA1235";"ZEA 1066";"wet";35;35.4752777777778;863.933944626456;28879832.9252024
"1116BA1123";"ZEA 3555";"dry";35;35.4761161689815;1223.32904884319;78956781.0335189
"1116BA1031";"ZEA 1181";"dry";35;35.4769495023148;1251.09254498715;79298873.3937672
"1116BA1214";"Fernandez";"dry";35;35.4777926041667;1433.88824094856;88959569.3972376
"1116BA1353";"ZEA 3434";"dry";35;35.4786311805556;1060.7969151671;56213628.5671957
"1116BA1069";"ZEA 3";"dry";35;35.4796440972222;937.821612349914;36258432.8618724
"1116BA1253";"ZEA 3548";"normal";35;35.4808832407407;1136.35325859075;71453072.3957206
"1116BA1040";"ZEA 701";"normal";35;35.4820001388889;1385.28277634961;51285871.948412
"1116BA1356";"ZEA 1008";"normal";35;35.4829931597222;899.81050501131;64260729.8369262
"1116BA1008";"ZEA 3";"wet";35;35.4839731597222;1254.48850910776;33993892.0051111
"1116BA1003";"ZEA 249";"wet";35;35.4848213194444;1072.94344473008;61683581.6995766
"1116BA1247";"ZEA 3303";"wet";36;36.2319372106481;1250.56217426137;68762719.2724061
"1116BA1212";"ZEA 710";"dry";36;36.2325059606481;1109.96143958869;117027017.735374
"1116BA1188";"Athletico";"wet";36;36.2339597800926;1682.00514138818;223018004.805785
"1116BA1132";"ZEA 701";"wet";36;36.2348092013889;1004.11311053985;56172244.2306973
"1116BA1168";"ZEA 3434";"normal";36;36.2356620717593;1252.09020859536;103831529.377645
"1116BA1211";"Athletico";"wet";36;36.2365075231481;1614.33161953728;247043595.31012
"1116BA1338";"ZEA 3426";"dry";36;36.2382078240741;1402.05655526992;112648852.952451
"1116BA1190";"ZEA 249";"normal";36;36.2390548958333;1000.12133418163;52076348.85362
"1116BA1317";"ZEA 472";"dry";36;36.2399050462963;1006.81997523159;95788482.8088589
"1116BA1182";"ZEA 3548";"normal";36;36.2407477893519;1544.92287917738;111409231.462296
"1116BA1160";"ZEA 249";"normal";36;36.2415943287037;1296.20822622108;66766229.7618236
"1116BA1144";"ZEA 472";"dry";36;36.2424450231482;1244.73007712082;86077346.6550199
"1116BA1150";"ZEA 852";"wet";36;36.2432910069444;901.17757563773;36693442.156681
"1116BA1143";"Fernandez";"dry";36;36.2441407986111;1439.6529562982;60489722.5792829
"1116BA1162";"ZEA 3303";"normal";36;36.244988599537;1404.37017994859;84995913.18745
"1116BA1270";"Fernandez";"normal";36;36.2458347800926;1660.60411311054;174267741.404603
"1116BA1155";"ZEA 719";"dry";36;36.2466807638889;1120.28503740204;89445339.1478205
"1116BA1181";"ZEA 3434";"normal";36;36.2475220601852;1143.50899742931;115972584.266335
"1116BA1145";"Fernandez";"dry";36;36.2483691319444;1643.25192802057;135131023.851274
"1116BA1407";"ZEA 3303";"normal";36;36.2492147685185;1426.30900711343;88750515.9169971
"1116BA1117";"Athletico";"normal";36;36.2500622106481;1944.60154241645;241460055.596962
"1116BA1090";"ZEA 3651";"dry";36;36.2509101851852;1440.80976863753;90575624.7536614
"1116BA1120";"Fernandez";"wet";36;36.2517583449074;1385.86118251928;132349671.198089
"1116BA1394";"ZEA 249";"dry";36;36.2526036226852;959.768801201112;72890365.5273263
"1116BA1091";"Fernandez";"dry";36;36.2534506944444;1627.49184552946;92591333.398669
"1116BA1074";"ZEA 3606";"wet";36;36.254292349537;1264.43203727506;116120033.242773
"1116BA1122";"ZEA 3528";"normal";36;36.2551358101852;1303.65392423387;69686223.6995063
"1116BA1062";"ZEA 3425";"normal";36;36.2559816203704;1670.74058219178;139736311.222314
"1116BA1114";"ZEA 3338";"normal";36;36.2568263425926;1425.19280205656;81549579.0513812
"1116BA1101";"ZEA 3338";"dry";36;36.267558587963;1029.27463891249;73209544.7039874
"1116BA1047";"Fernandez";"normal";36;36.2687820023148;1630.40616086206;138651221.673452
"1116BA1113";"ZEA 3606";"dry";36;36.2696238425926;1225.06426735219;80790336.8263515
"1116BA1094";"ZEA 3528";"dry";36;36.270471099537;1462.06689891356;87440060.502953
"1116BA1077";"Fernandez";"wet";36;36.2713100347222;1493.32191780822;153982391.768802
"1116BA1103";"ZEA 1181";"wet";36;36.2721518634259;1317.00207683862;106291690.563615
"1116BA1284";"Athletico";"dry";36;36.2730007523148;1089.25370637743;58500330.3361367
"1116BA1265";"Athletico";"normal";36;36.2738402314815;1916.25964010283;182417681.456508
"1116BA1110";"Athletico";"normal";36;36.2746833333333;1546.57292143536;138997416.320015
"1116BA1107";"ZEA 1066";"dry";36;36.2755240856481;1050.96401028278;66289912.6807467
"1116BA1336";"ZEA 3606";"dry";36;36.2763646527778;1219.85861182519;75930428.7819688
"1116BA1334";"ZEA 16";"dry";36;36.2772110069444;925.63458507941;78153600.7999142
"1116BA1156";"ZEA 712";"dry";36;36.2780530208333;1309.54623287671;80718848.7729768
"1116BA1032";"ZEA 3548";"dry";36;36.2788937615741;1084.62200012325;88493800.5855039
"1116BA1163";"ZEA 323";"normal";36;36.2797404861111;976.101726037459;58493847.9526218
"1116BA1033";"Fernandez";"normal";36;36.2805891898148;1467.99485861183;131426719.747164
"1116BA1230";"Fernandez";"normal";36;36.2814321064815;1528.30551843775;141244636.343048
"1116BA1408";"ZEA 3303";"dry";36;36.2822768287037;1211.23501162095;68917782.5531339
"1116BA1043";"ZEA 710";"normal";36;36.283117037037;1014.8275165299;70500890.6472651
"1116BA1073";"Athletico";"normal";36;36.2839633912037;1585.32811564602;152770205.450349
"1116BA1406";"ZEA 3572";"dry";36;36.2848068518519;1144.08740359897;39492136.9134261
"1116BA1170";"ZEA 3572";"normal";36;36.2856486805556;1380.65552699229;70420502.0400342
"1116BA1279";"Athletico";"dry";36;36.2864912384259;1613.17480719794;95882683.9273883
"1116BA1024";"ZEA 3434";"dry";36;36.2873377777778;1263.85610715921;87075597.0277769
"1116BA1195";"ZEA 3528";"normal";36;36.2881799768519;1484.19023136247;98714778.9327889
"1116BA1174";"Athletico";"wet";36;36.2890234375;1957.3264781491;177038984.198793
"1116BA1133";"ZEA 3528";"dry";36;36.2898676157407;1461.6323907455;91435648.6519074
"1116BA1044";"ZEA 3426";"wet";36;36.2915529050926;1499.22879177378;82765663.474457
"1116BA1229";"ZEA 3554";"dry";36;36.2923909490741;1009.31876606684;53325960.2341306
"1116BA1216";"ZEA 712";"normal";36;36.2932320601852;1314.13881748072;79028265.6821559
"1116BA1116";"Fernandez";"normal";36;36.2940755208333;1528.21566874207;169573154.433961
"1116BA1252";"ZEA 3361";"dry";36;36.3025580439815;971.72236503856;44614844.1561642
"1116BA1259";"ZEA 3240";"normal";36;36.3031222800926;1370.2442159383;129566599.693048
"1116BA1213";"ZEA 3651";"wet";36;36.303727025463;1302.5706940874;94548495.6104231
"1116BA1251";"Athletico";"dry";36;36.3045712152778;1395.6940874036;98796956.3838357
"1116BA1226";"ZEA 3361";"dry";36;36.3054099652778;1136.56812339332;77124142.7215446
"1116BA1192";"ZEA 333";"normal";36;36.306252349537;1185.73264781491;85978400.6767177
"1116BA1118";"ZEA 3327";"normal";36;36.3070968865741;1137.14652956298;90664573.669139
"1116BA1254";"ZEA 3240";"dry";36;36.3079410763889;1203.20011489383;56722346.8881897
"1116BA1138";"ZEA 3426";"normal";36;36.3087841782407;1842.80205655527;174812010.656405
"1116BA1140";"ZEA 3361";"normal";36;36.3096272685185;1161.43958868895;62439354.3353504
"1116BA1115";"Athletico";"normal";36;36.3104707291667;1779.17737789203;165996691.225256
"1116BA1197";"ZEA 1008";"normal";36;36.3113158217593;869.080876446016;86111366.6406219
"1116BA1076";"ZEA 384";"wet";36;36.3121565740741;1393.9588688946;87326791.3358235
"1116BA1231";"Athletico";"normal";36;36.3129987615741;1745.62982005141;150609565.615407
"1116BA1102";"ZEA 3425";"normal";36;36.3138440393518;1435.02570694087;120334774.343723
"1116BA1028";"Athletico";"dry";36;36.3146856828704;1494.02313624679;64043739.9873487
"1116BA1037";"ZEA 1129";"dry";36;36.3155298726852;1147.65206718596;91333127.0701206
"1116BA1137";"ZEA 1181";"normal";36;36.3163773148148;1621.27249357326;133113466.526273
"1116BA1309";"ZEA 16";"wet";36;36.3172234837963;863.560411311054;58805825.7129268
"1116BA1275";"Fernandez";"normal";36;36.3180682060185;1461.56801334648;134322308.930734
"1116BA1262";"ZEA 668";"wet";36;36.3189091435185;1359.83290488432;73435716.1883905
"1116BA1285";"Athletico";"wet";36;36.3205937037037;1717.86632390746;139659223.177172
"1116BA1304";"ZEA 3425";"dry";36;36.3214321064815;1625.89974293059;96663803.3799747
"1116BA1396";"Fernandez";"normal";36;36.3222744791667;1514.95423991559;170419594.329028
"1116BA1215";"Fernandez";"dry";36;36.3231318634259;1559.38303341902;65790203.2369938
"1116BA1194";"ZEA 3554";"normal";36;36.3239746064815;964.587492202121;63996058.3554959
"1116BA1020";"ZEA 1066";"normal";36;36.3248202314815;977.985901451648;77212335.2047465
"1116BA1021";"Fernandez";"dry";36;36.3258125347222;1437.9177377892;97188285.0443657
"1116BA1092";"Fernandez";"dry";36;36.3267713657407;1470.88688946015;70651071.0537708
"1116BA1393";"ZEA 3554";"wet";36;36.3276151967593;1157.39074550129;80258691.6942332
"1116BA1022";"ZEA 3327";"dry";36;36.3284539467593;1188.50344068881;77065727.8774999
"1116BA1025";"ZEA 1008";"wet";36;36.3292963310185;1048.65038560411;88587345.4307367
"1116BA1395";"Fernandez";"normal";36;36.3377709027778;1450.58275301969;148093783.162033
"1116BA1134";"ZEA 3572";"wet";36;36.33833875;1380.65552699229;49013832.633207
"1116BA1370";"Fernandez";"dry";36;36.3430474074074;1499.22879177378;59771188.3733679
"1116BA1366";"Athletico";"wet";36;36.3436689814815;1812.14652956298;140397620.559134
"1116BA1315";"ZEA 3548";"wet";36;36.3443632407407;1264.39588688946;84318495.032125
"1116BA1323";"ZEA 472";"normal";36;36.3452083333333;1606.81233933162;131656148.87978
"1116BA1202";"ZEA 3555";"dry";36;36.3460537731481;1134.83290488432;76198169.9487499
"1116BA1042";"Fernandez";"dry";36;36.3469207523148;1630.52699228792;58456338.3551038
"1116BA1172";"ZEA 3651";"dry";36;36.3486304513889;1168.9588688946;79080020.1701252
"1116BA1049";"ZEA 668";"normal";36;36.3494791666667;1241.25964010283;94148277.7923318
"1116BA1264";"Athletico";"dry";36;36.3504112384259;1716.13110539846;68221676.7408288
"1116BA1089";"Fernandez";"normal";36;36.3512794675926;1466.08934793105;139728000.173818
"1116BA1348";"ZEA 1008";"dry";36;36.3521893055556;789.52442159383;66758895.8272262
"1116BA1347";"ZEA 3";"normal";36;36.3531240856481;982.133676092545;34851639.4824312
"1116BA1364";"ZEA 3327";"wet";36;36.354086724537;1018.30030906097;59200879.0924769
"1116BA1361";"Fernandez";"wet";36;36.3549755787037;1484.76863753213;166649103.434346
"1116BA1316";"Fernandez";"dry";36;36.3558183217593;1674.48586118252;48714852.5668486
"1116BA1277";"ZEA 323";"wet";36;36.3566758796296;997.353083149044;61639512.741944
"1116BA1383";"ZEA 3554";"dry";36;36.3575278472222;1300.83547557841;97428916.9340778
"1116BA1405";"ZEA 3348";"wet";36;36.358374375;1266.70951156812;79580381.0606296
"1116BA1400";"Fernandez";"wet";36;36.3631602546296;1808.09768637532;154815428.472516
"1116BA1051";"ZEA 852";"normal";36;36.3637722337963;1421.72236503856;98714406.0072191
"1116BA1381";"Fernandez";"wet";36;36.3646522337963;1902.74006253273;161301913.801135
"1116BA1199";"ZEA 472";"wet";36;36.3655548263889;1061.95372750643;60622960.8850985
"1116BA1100";"ZEA 333";"dry";36;36.3665796759259;1102.32462490842;76294120.1942985
"1116BA1223";"Athletico";"wet";36;36.3674952893519;1894.85861182519;202867108.353365
"1116BA1099";"Athletico";"normal";36;36.3683430902778;1866.51670951157;163894448.864944
"1116BA1109";"ZEA 1129";"normal";36;36.3693605324074;1156.81233933162;95179454.3835879
"1116BA1180";"Athletico";"dry";36;36.3703398032407;1661.76092544987;66651551.8614408
"1116BA1075";"ZEA 323";"dry";36;36.371330474537;1081.61953727506;76747735.0437507
"1116BA1009";"Athletico";"dry";36;36.3803200925926;1675.64267352185;90911635.6457053
"1116BA1310";"Athletico";"normal";36;36.3811733217593;1877.50642673522;207399983.230553
"1116BA1146";"ZEA 323";"normal";36;36.3822386689815;825.964010282776;34559883.8236879
"1116BA1093";"ZEA 719";"normal";36;36.3834326157407;1237.31767093796;100902923.468139
"1116BA1234";"ZEA 1008";"dry";36;36.3843578125;857.566020098154;69680107.7931758
"1116BA1130";"ZEA 852";"dry";36;36.3853969444444;1054.51476745883;61382645.2322208
"1116BA1196";"ZEA 3425";"wet";36;36.3864427777778;231.94087403599;1136482.66168295
"1116BA1248";"Fernandez";"normal";36;36.3873612847222;1518.12635950168;148016902.694889
"1116BA1335";"ZEA 3338";"normal";36;36.3882524884259;1361.56812339332;82708621.295866
"1116BA1148";"ZEA 710";"wet";36;36.3894353935185;1101.86375321337;81244248.73438
"1116BA1191";"ZEA 1129";"dry";36;36.3906029282407;1160.28277634961;50797984.4600972
"1116BA1026";"ZEA 3528";"wet";36;36.3915384375;1339.58868894602;79348787.3393447
"1116BA1125";"ZEA 852";"normal";36;36.3924086689815;1301.44755607987;94985192.4519182
"1116BA1386";"ZEA 3327";"dry";36;36.3933519560185;1082.7763496144;65949467.7037358
"1116BA1365";"ZEA 3348";"dry";36;36.3941979513889;749.035989717224;11143818.7244386
"1116BA1131";"Athletico";"wet";36;36.3950434027778;1607.39074550129;143924081.965619
"1116BA1153";"Fernandez";"dry";36;36.3958915625;1573.76197309575;60846907.0407204
"1116BA1139";"Athletico";"normal";36;36.3967315856481;2012.85347043702;174869409.405531
"1116BA1175";"ZEA 852";"dry";36;36.3975745023148;1072.6981806547;35162777.8695749
"1116BA1325";"Fernandez";"wet";36;36.3985224884259;1525.83547557841;178692286.846743
"1116BA1376";"ZEA 3572";"normal";36;36.399362337963;1387.01799485861;121719218.057499
"1116BA1375";"ZEA 16";"normal";36;36.4002392476852;1329.71668715174;99147238.0565426
"1116BA1397";"ZEA 472";"normal";36;36.4010836226852;1311.80882281612;79536035.8827806
"1116BA1384";"ZEA 712";"dry";36;36.4020153356481;1158.61931680754;70913476.6169995
"1116BA1391";"ZEA 719";"dry";36;36.4028645833333;1337.27506426735;79906689.6805246
"1116BA1398";"Fernandez";"wet";36;36.4037990046296;1542.03084832905;153447733.124428
"1116BA1141";"ZEA 16";"dry";36;36.4046676041667;1502.69922879177;76000220.7889189
"1116BA1200";"Athletico";"wet";36;36.4056128819444;1763.56041131105;182375688.884655
"1116BA1097";"Athletico";"dry";36;36.4065424189815;1582.51928020566;97783255.5012953
"1116BA1382";"ZEA 3554";"normal";36;36.4073864236111;904.048843187661;58191174.2039663
"1116BA1360";"ZEA 3651";"normal";36;36.4082242824074;1632.84061696658;163235041.540715
"1116BA1147";"ZEA 3361";"normal";36;36.4184998842593;1271.77644764934;110470662.234402
"1116BA1331";"ZEA 333";"dry";36;36.4191131365741;893.834130806071;50139332.947531
"1116BA1344";"Athletico";"dry";36;36.4197155208333;1754.3059125964;59905249.1069311
"1116BA1039";"ZEA 3555";"normal";36;36.4205559143519;1139.54235922809;77989107.9267062
"1116BA1119";"ZEA 323";"dry";36;36.4214038888889;1085.66838046273;52849381.164895
"1116BA1010";"Fernandez";"wet";36;36.4222421064815;1530.54112781807;168158245.44398
"1116BA1151";"ZEA 384";"dry";36;36.4230835763889;1089.82171284193;75156269.3772953
"1116BA1161";"ZEA 1181";"normal";36;36.4239254166667;1311.25669084762;121345694.197912
"1116BA1350";"ZEA 3348";"normal";36;36.4247647106481;2067.49502588302;202277421.715851
"1116BA1390";"ZEA 701";"normal";36;36.4256103472222;1375.4498714653;72744654.7521348
"1116BA1283";"Fernandez";"wet";36;36.4265431481482;1753.14910025707;159621716.461388
"1116BA1136";"ZEA 1066";"normal";36;36.4273811805556;894.215938303342;29969065.1998103
"1116BA1281";"Fernandez";"normal";36;36.4282231944444;1414.78149100257;122518120.797948
"1116BA1402";"ZEA 3606";"normal";36;36.4290619560185;1664.6529562982;86720914.0519525
"1116BA1224";"ZEA 710";"normal";36;36.4299005324074;1109.89436373388;120171636.736883
"1116BA1250";"ZEA 719";"wet";36;36.4307432638889;1032.78889756941;95406500.6563148
"1116BA1187";"ZEA 3555";"normal";36;36.4315802199074;1223.95301440293;130807047.044861
"1116BA1403";"ZEA 3240";"normal";36;36.4324193402778;1238.46359796016;58724365.7831814
"1116BA1246";"ZEA 249";"dry";36;36.4333392939815;1102.44215938303;55906719.2756894
"1116BA1269";"ZEA 1066";"dry";36;36.4343518518519;967.095115681234;36726668.8836576
"1116BA1066";"ZEA 710";"dry";36;36.435194224537;1074.10025706941;87016793.4069967
"1116BA1057";"ZEA 701";"dry";36;36.4360369560185;1307.7763496144;75115193.1073232
"1116BA1235";"ZEA 1066";"wet";36;36.436875;899.917928854304;30764481.276955
"1116BA1123";"ZEA 3555";"dry";36;36.4377171875;1240.1028277635;78933772.6053473
"1116BA1031";"ZEA 1181";"dry";36;36.4385537731482;1271.91516709512;86930000.9731164
"1116BA1214";"Fernandez";"dry";36;36.4393918171296;1503.85604113111;74334302.8179501
"1116BA1353";"ZEA 3434";"dry";36;36.4402323842593;1066.00257069409;58969371.5825195
"1116BA1069";"ZEA 3";"dry";36;36.4410706018519;970.565552699229;37953716.5904005
"1116BA1253";"ZEA 3548";"normal";36;36.4419113425926;1153.92030848329;77458871.7043633
"1116BA1040";"ZEA 701";"normal";36;36.4427575231481;1392.2236503856;55876245.8746463
"1116BA1356";"ZEA 1008";"normal";36;36.4436769328704;954.948586118252;67358547.0378925
"1116BA1008";"ZEA 3";"wet";36;36.4445189467593;1318.76606683805;36709525.9658049
"1116BA1003";"ZEA 249";"wet";36;36.4453557175926;1087.40359897172;66962691.6978096
"1116BA1055";"ZEA 3572";"dry";36;36.4532454398148;1302.5706940874;82936628.2567829
"1116BA1007";"Athletico";"normal";36;36.4538065972222;1708.6118251928;150897978.619251
"1116BA1084";"ZEA 3426";"dry";36;36.4544111689815;1717.86632390746;85837837.7473856
"1116BA1256";"ZEA 3348";"dry";36;36.4552567939815;1335.53984575835;74227138.8475902
"1116BA1245";"ZEA 3240";"dry";36;36.4560948263889;1321.07969151671;74982786.6887844
"1116BA1349";"ZEA 3555";"wet";36;36.4569362962963;1380.65552699229;88133810.2918378
"1116BA1278";"ZEA 701";"dry";36;36.4577801273148;1264.39588688946;58802420.3690405
"1116BA1301";"ZEA 3303";"dry";36;36.4586203240741;429.177377892031;8802152.65483597
"1116BA1240";"Fernandez";"wet";36;36.459462337963;1436.18251928021;131763517.581546
"1116BA1286";"Athletico";"wet";36;36.4603106828704;1691.70578274564;168474214.254365
"1116BA1004";"Athletico";"normal";36;36.4611559606481;1857.84061696658;173112116.898866
"1116BA1328";"ZEA 333";"normal";36;36.4619994212963;1210.02570694087;65020697.493612
"1116BA1001";"Athletico";"normal";36;36.462836724537;1695.88688946015;156268767.053523
"1116BA1294";"ZEA 3455";"normal";36;36.4636762152778;1076.17140579922;82447574.493197
"1116BA1204";"Athletico";"wet";36;36.4645212962963;1823.13624678663;160790674.787177
"1116BA1236";"ZEA 16";"normal";36;36.4653716319444;1439.38243558319;100773648.565375
"1116BA1358";"ZEA 719";"normal";36;36.4662120138889;1002.95629820051;71415930.0817228
"1116BA1186";"ZEA 384";"dry";36;36.4670496875;1038.79426544228;81241770.1518207
"1116BA1129";"ZEA 3361";"wet";36;36.467890625;1139.46015424165;55611016.9816427
"1116BA1173";"Athletico";"dry";36;36.4687319097222;1764.13881748072;90264725.8017323
"1116BA1355";"ZEA 1181";"dry";36;36.4695703125;1165.48843187661;79548174.4522067
"1116BA1257";"ZEA 3425";"dry";36;36.4704121412037;1078.14910025707;77965001.0275185
"1116BA1046";"ZEA 3455";"normal";36;36.4712550578704;925.63458507941;60773386.9649903
"1116BA1095";"Athletico";"dry";36;36.4720958101852;1731.74807197943;82404553.1640327
"1116BA1078";"Fernandez";"normal";36;36.4729369212963;1545.50128534704;104789847.214702
"1116BA1198";"Fernandez";"dry";36;36.4737740509259;1488.81748071979;67875936.0980018
"1116BA1220";"ZEA 3";"dry";36;36.4746135300926;1405.52699228792;59052055.4957106
"1116BA1233";"ZEA 3327";"normal";36;36.4754568055556;1655.97686375321;94755215.5423026
"1116BA1104";"ZEA 3348";"normal";36;36.4772068402778;1787.27506426735;118183745.204827
"1116BA1177";"ZEA 3434";"wet";36;36.478230787037;1166.64524421594;89385155.5408074
"1116BA1006";"Athletico";"dry";36;36.4792285069444;1691.83804627249;61473671.0109775
"1116BA1072";"ZEA 1129";"wet";36;36.4800717939815;1286.41688345674;70461277.5011736
"1116BA1247";"ZEA 3303";"wet";37;37.3755694097222;1265.625;68805212.279972
"1116BA1212";"ZEA 710";"dry";37;37.3761902546296;1104.02542372881;70357542.9151118
"1116BA1189";"ZEA 384";"normal";37;37.3768006018519;1183.85713111728;104656979.803542
"1116BA1188";"Athletico";"wet";37;37.3776373842593;1671.05402542373;193505901.52003
"1116BA1132";"ZEA 701";"wet";37;37.3784636689815;1054.85120300545;64975719.150671
"1116BA1168";"ZEA 3434";"normal";37;37.3792883217593;1336.23350386206;104579178.672764
"1116BA1211";"Athletico";"wet";37;37.3801193171296;1633.15677966102;188528340.300295
"1116BA1338";"ZEA 3426";"dry";37;37.3817783912037;1390.75741525424;68297385.2104028
"1116BA1190";"ZEA 249";"normal";37;37.3826097453704;1044.92378456735;53436295.7638093
"1116BA1317";"ZEA 472";"dry";37;37.3834345833333;987.473516949153;85865620.15289
"1116BA1182";"ZEA 3548";"normal";37;37.3842626736111;1523.75529661017;83273564.647394
"1116BA1160";"ZEA 249";"normal";37;37.3850882407407;1348.56991525424;63176369.3309402
"1116BA1144";"ZEA 472";"dry";37;37.3859165162037;1288.5063559322;70673958.4176158
"1116BA1150";"ZEA 852";"wet";37;37.3867500347222;983.898305084746;39768548.3194147
"1116BA1143";"Fernandez";"dry";37;37.3875766782407;1576.66843220339;39546355.8740463
"1116BA1162";"ZEA 3303";"normal";37;37.3884027893519;1447.96080508475;68824563.1947429
"1116BA1270";"Fernandez";"normal";37;37.3892315972222;1681.77966101695;143511759.857659
"1116BA1155";"ZEA 719";"dry";37;37.3900568055556;1078.28389830508;59336842.8465419
"1116BA1181";"ZEA 3434";"normal";37;37.3908867013889;1207.70656779661;96918802.4729092
"1116BA1145";"Fernandez";"dry";37;37.39171625;1686.78495762712;71565032.2129796
"1116BA1407";"ZEA 3303";"normal";37;37.3925454282407;1500.87394067797;91666708.7673534
"1116BA1117";"Athletico";"normal";37;37.3933720717593;2018.56461864407;232854479.910413
"1116BA1090";"ZEA 3651";"dry";37;37.3941978125;1428.60699152542;71801101.7448764
"1116BA1120";"Fernandez";"wet";37;37.3950251851852;1419.35911016949;115753441.954314
"1116BA1394";"ZEA 249";"dry";37;37.3958558101852;947.431144067797;66618705.220709
"1116BA1091";"Fernandez";"dry";37;37.396680474537;1710.3813559322;45099398.5495667
"1116BA1074";"ZEA 3606";"wet";37;37.3975098263889;1232.73305084746;73281689.0745463
"1116BA1122";"ZEA 3528";"normal";37;37.398337025463;1356.43538135593;89701497.1930823
"1116BA1062";"ZEA 3425";"normal";37;37.3991636689815;1569.40526634383;164796366.854917
"1116BA1114";"ZEA 3338";"normal";37;37.3999908564815;1500.15889830508;84944308.8396692
"1116BA1101";"ZEA 3338";"dry";37;37.4106838541667;1039.33838653941;64781388.4656172
"1116BA1047";"Fernandez";"normal";37;37.4120380208333;1698.84343315646;148200519.195219
"1116BA1113";"ZEA 3606";"dry";37;37.4128673842593;1217.00211864407;77868741.9509656
"1116BA1094";"ZEA 3528";"dry";37;37.4137007175926;1442.56712756467;84754822.3962045
"1116BA1077";"Fernandez";"wet";37;37.4145284375;1464.33868038741;158602500.0335
"1116BA1103";"ZEA 1181";"wet";37;37.4153570717593;1337.8299031477;73310693.0357905
"1116BA1284";"Athletico";"dry";37;37.4161808217593;1177.32363120064;45459165.8328699
"1116BA1265";"Athletico";"normal";37;37.4170094560185;1956.74712469734;196640864.111267
"1116BA1110";"Athletico";"normal";37;37.417829224537;1639.71338060039;145890390.218281
"1116BA1107";"ZEA 1066";"dry";37;37.4186524305556;1077.5688559322;63927362.0071479
"1116BA1336";"ZEA 3606";"dry";37;37.4194825;1226.43523578314;52896740.8695696
"1116BA1334";"ZEA 16";"dry";37;37.4203058912037;914.539194915254;76716407.1908247
"1116BA1156";"ZEA 712";"dry";37;37.4211343402778;1306.38241525424;57722467.3996344
"1116BA1032";"ZEA 3548";"dry";37;37.4219626157407;1059.12757263923;94939939.3592235
"1116BA1163";"ZEA 323";"normal";37;37.4227852777778;1017.50529661017;62996373.6967189
"1116BA1033";"Fernandez";"normal";37;37.4236171643519;1464.38029661017;134008577.899959
"1116BA1230";"Fernandez";"normal";37;37.4244392824074;1502.21927966102;141640538.657084
"1116BA1408";"ZEA 3303";"dry";37;37.4252666435185;1214.14194915254;60533430.4446155
"1116BA1043";"ZEA 710";"normal";37;37.4260907638889;1058.11509021323;76235494.3940341
"1116BA1073";"Athletico";"normal";37;37.4269132407407;1665.91177360775;163715484.094311
"1116BA1406";"ZEA 3572";"dry";37;37.4277422337963;1149.07309322034;37170426.9305693
"1116BA1170";"ZEA 3572";"normal";37;37.4285650810185;1355.00529661017;92452837.396503
"1116BA1279";"Athletico";"dry";37;37.4293881018519;1690.36016949153;59241491.3309983
"1116BA1024";"ZEA 3434";"dry";37;37.4302161921296;1259.90466101695;76218918.764971
"1116BA1195";"ZEA 3528";"normal";37;37.4310558564815;1554.38483656174;101688558.774436
"1116BA1174";"Athletico";"wet";37;37.4318808680556;2064.32733050847;195188247.773171
"1116BA1133";"ZEA 3528";"dry";37;37.4327151041667;1349.25923123487;66944613.1965007
"1116BA1044";"ZEA 3426";"wet";37;37.4343626041667;1464.35003026634;57330762.1820296
"1116BA1229";"ZEA 3554";"dry";37;37.4351834606481;1045.39194915254;58803546.3408675
"1116BA1216";"ZEA 712";"normal";37;37.4360041319444;1412.92372881356;90281607.6220928
"1116BA1116";"Fernandez";"normal";37;37.4368305902778;1580.84291767554;176582902.086208
"1116BA1252";"ZEA 3361";"dry";37;37.4454650347222;988.376967312349;51172986.929826
"1116BA1259";"ZEA 3240";"normal";37;37.4461142708333;1420.74530871671;138807895.850621
"1116BA1213";"ZEA 3651";"wet";37;37.4468528356482;1293.55705205811;68796165.7886873
"1116BA1251";"Athletico";"dry";37;37.4476834606482;1382.89390756303;76841911.6048552
"1116BA1226";"ZEA 3361";"dry";37;37.4486095717593;1132.62711864407;77795902.9714689
"1116BA1192";"ZEA 333";"normal";37;37.4495188541667;1162.05735472155;83740785.1845311
"1116BA1118";"ZEA 3327";"normal";37;37.4503505555556;1176.95974576271;85823307.673107
"1116BA1254";"ZEA 3240";"dry";37;37.4511911226852;1227.27409865741;68113910.0879996
"1116BA1138";"ZEA 3426";"normal";37;37.4520179513889;1885.98138619855;187662475.810483
"1116BA1140";"ZEA 3361";"normal";37;37.4528496527778;1202.79358353511;66044433.8872895
"1116BA1115";"Athletico";"normal";37;37.4536867824074;1797.3955811138;169959292.562465
